date,station,volume,mark,price,payment
2020-05-15 07:44:43,A,25.8,Super,2.04,52.63
2020-05-15 10:05:56,A,5.0,Super,2.04,10.2
2020-05-15 12:27:09,B,32.6,Regular,1.8,58.68
2020-05-15 14:48:22,B,22.2,Premium,1.87,41.51
2020-05-15 17:09:35,A,36.6,Premium,1.87,68.44
2020-05-15 19:30:48,B,35.4,Super,2.04,72.22
2020-05-15 21:52:01,A,34.1,Super,2.04,69.56
2020-05-16 00:13:14,C,12.4,Super,2.04,25.3
2020-05-16 02:34:27,B,40.3,Regular,1.8,72.54
2020-05-16 04:55:40,B,45.4,Premium,1.87,84.9
2020-05-16 07:16:53,A,21.6,Regular,1.8,38.88
2020-05-16 09:38:06,B,16.6,Premium,1.87,31.04
2020-05-16 11:59:19,B,16.9,Regular,1.8,30.42
2020-05-16 14:20:32,C,32.1,Premium,1.87,60.03
2020-05-16 16:41:45,B,61.8,Super,2.04,126.07
2020-05-16 19:02:58,C,10.1,Super,2.04,20.6
2020-05-16 21:24:11,A,10.3,Super,2.04,21.01
2020-05-16 23:45:24,B,38.5,Regular,1.8,69.3
2020-05-17 02:06:37,C,12.4,Super,2.04,25.3
2020-05-17 04:27:50,A,33.2,Premium,1.87,62.08
2020-05-17 06:49:03,B,32.6,Regular,1.8,58.68
2020-05-17 09:10:16,A,21.8,Premium,1.87,40.77
2020-05-17 11:31:29,B,32.2,Regular,1.8,57.96
2020-05-17 13:52:42,A,26.2,Premium,1.87,48.99
2020-05-17 16:13:55,A,20.0,Premium,1.87,37.4
2020-05-17 18:35:08,C,5.0,Regular,1.8,9.0
2020-05-17 20:56:21,A,24.0,Regular,1.8,43.2
2020-05-17 23:17:34,B,47.1,Super,2.04,96.08
2020-05-18 01:38:47,B,5.1,Super,2.04,10.4
2020-05-18 04:00:00,C,10.2,Premium,1.87,19.07
2020-05-18 06:21:13,B,32.1,Premium,1.87,60.03
2020-05-18 08:42:26,B,26.9,Premium,1.87,50.3
2020-05-18 11:03:39,B,31.8,Regular,1.8,57.24
2020-05-18 13:24:52,A,14.3,Regular,1.8,25.74
2020-05-18 15:46:05,A,34.8,Super,2.04,70.99
2020-05-18 18:07:18,B,27.1,Premium,1.87,50.68
2020-05-18 20:28:31,C,26.7,Super,2.04,54.47
2020-05-18 22:49:44,A,25.5,Regular,1.8,45.9
2020-05-19 01:10:57,C,21.6,Regular,1.8,38.88
2020-05-19 03:32:10,B,34.7,Regular,1.8,62.46
2020-05-19 05:53:23,B,28.9,Super,2.04,58.96
2020-05-19 08:14:36,A,8.9,Regular,1.8,16.02
2020-05-19 10:35:49,B,40.8,Premium,1.87,76.3
2020-05-19 12:57:02,A,31.0,Super,2.04,63.24
2020-05-19 15:18:15,B,5.0,Regular,1.8,9.0
2020-05-19 17:39:28,B,17.8,Super,2.04,36.31
2020-05-19 20:00:41,A,33.4,Super,2.04,68.14
2020-05-19 22:21:54,A,5.0,Regular,1.8,9.0
2020-05-20 00:43:07,A,32.3,Regular,1.8,58.14
2020-05-20 03:04:20,B,24.6,Super,2.04,50.18
2020-05-20 05:25:33,B,44.1,Super,2.04,89.96
2020-05-20 07:46:46,C,19.8,Regular,1.8,35.64
2020-05-20 10:07:59,A,14.1,Premium,1.87,26.37
2020-05-20 12:29:12,B,30.5,Super,2.04,62.22
2020-05-20 14:50:25,B,26.0,Super,2.04,53.04
2020-05-20 17:11:38,A,13.1,Premium,1.87,24.5
2020-05-20 19:32:51,C,41.8,Regular,1.8,75.24
2020-05-20 21:54:04,A,11.3,Regular,1.8,20.34
2020-05-21 00:15:17,C,5.0,Premium,1.87,9.35
2020-05-21 02:36:30,B,47.3,Regular,1.8,85.14
2020-05-21 04:57:43,C,14.1,Regular,1.8,25.38
2020-05-21 07:18:56,B,22.4,Super,2.04,45.7
2020-05-21 09:40:09,A,18.0,Super,2.04,36.72
2020-05-21 12:01:22,A,15.7,Super,2.04,32.03
2020-05-21 14:22:35,A,13.5,Premium,1.87,25.24
2020-05-21 16:43:48,C,9.9,Regular,1.8,17.82
2020-05-21 19:05:01,B,27.2,Regular,1.8,48.96
2020-05-21 21:26:14,A,17.6,Super,2.04,35.9
2020-05-21 23:47:27,A,30.0,Super,2.04,61.2
2020-05-22 02:08:40,B,32.7,Premium,1.87,61.15
2020-05-22 04:29:53,A,11.8,Regular,1.8,21.24
2020-05-22 06:51:06,B,27.9,Premium,1.87,52.17
2020-05-22 09:12:19,B,20.9,Regular,1.8,37.62
2020-05-22 11:33:32,B,13.3,Premium,1.87,24.87
2020-05-22 13:54:45,B,35.5,Super,2.04,72.42
2020-05-22 16:15:58,B,24.8,Premium,1.87,46.38
2020-05-22 18:37:11,C,15.7,Premium,1.87,29.36
2020-05-22 20:58:24,A,12.5,Super,2.04,25.5
2020-05-22 23:19:37,C,9.6,Regular,1.8,17.28
2020-05-23 01:40:50,A,43.9,Regular,1.8,79.02
2020-05-23 04:02:03,C,23.1,Super,2.04,47.12
2020-05-23 06:23:16,B,12.0,Premium,1.87,22.44
2020-05-23 08:44:29,A,25.2,Premium,1.87,47.12
2020-05-23 11:05:42,A,33.7,Premium,1.87,63.02
2020-05-23 13:26:55,C,21.5,Regular,1.8,38.7
2020-05-23 15:48:08,C,33.4,Premium,1.87,62.46
2020-05-23 18:09:21,A,5.1,Regular,1.8,9.18
2020-05-23 20:30:34,C,5.0,Premium,1.87,9.35
2020-05-23 22:51:47,C,22.4,Super,2.04,45.7
2020-05-24 01:13:00,C,22.6,Super,2.04,46.1
2020-05-24 03:34:13,B,5.0,Regular,1.8,9.0
2020-05-24 05:55:26,B,18.2,Regular,1.8,32.76
2020-05-24 08:16:39,C,9.8,Super,2.04,19.99
2020-05-24 10:37:52,C,6.0,Super,2.04,12.24
2020-05-24 12:59:05,B,13.1,Premium,1.87,24.5
2020-05-24 15:20:18,B,34.3,Super,2.04,69.97
2020-05-24 17:41:31,A,10.8,Regular,1.8,19.44
2020-05-24 20:02:44,A,11.2,Super,2.04,22.85
2020-05-24 22:23:57,B,5.0,Regular,1.8,9.0
2020-05-25 00:45:10,C,32.4,Regular,1.8,58.32
2020-05-25 03:06:23,C,24.1,Premium,1.87,45.07
2020-05-25 05:27:36,C,5.0,Premium,1.87,9.35
2020-05-25 07:48:49,C,10.1,Premium,1.87,18.89
2020-05-25 10:10:02,A,27.8,Premium,1.87,51.99
2020-05-25 12:31:15,B,43.3,Super,2.04,88.33
2020-05-25 14:52:28,C,28.1,Premium,1.87,52.55
2020-05-25 17:13:41,A,18.0,Super,2.04,36.72
2020-05-25 19:34:54,C,5.0,Premium,1.87,9.35
2020-05-25 21:56:07,B,37.9,Premium,1.87,70.87
2020-05-26 00:17:20,A,18.7,Regular,1.8,33.66
2020-05-26 02:38:33,B,27.3,Super,2.04,55.69
2020-05-26 04:59:46,B,24.0,Regular,1.8,43.2
2020-05-26 07:20:59,A,7.0,Premium,1.87,13.09
2020-05-26 09:42:12,A,26.0,Super,2.04,53.04
2020-05-26 12:03:25,A,24.5,Premium,1.87,45.82
2020-05-26 14:24:38,A,17.3,Regular,1.8,31.14
2020-05-26 16:45:51,A,27.2,Super,2.04,55.49
2020-05-26 19:07:04,A,6.9,Regular,1.8,12.42
2020-05-26 21:28:17,A,19.0,Premium,1.87,35.53
2020-05-26 23:49:30,C,20.1,Premium,1.87,37.59
2020-05-27 02:10:43,B,5.0,Premium,1.87,9.35
2020-05-27 04:31:56,A,21.3,Super,2.04,43.45
2020-05-27 06:53:09,C,27.0,Regular,1.8,48.6
2020-05-27 09:14:22,C,16.8,Regular,1.8,30.24
2020-05-27 11:35:35,C,19.5,Premium,1.87,36.47
2020-05-27 13:56:48,B,33.8,Regular,1.8,60.84
2020-05-27 16:18:01,A,17.7,Super,2.04,36.11
2020-05-27 18:39:14,C,16.8,Premium,1.87,31.42
2020-05-27 21:00:27,B,10.8,Premium,1.87,20.2
2020-05-27 23:21:40,B,26.3,Premium,1.87,49.18
2020-05-28 01:42:53,B,22.0,Super,2.04,44.88
2020-05-28 04:04:06,C,24.8,Premium,1.87,46.38
2020-05-28 06:25:19,A,28.2,Premium,1.87,52.73
2020-05-28 08:46:32,C,27.6,Premium,1.87,51.61
2020-05-28 11:07:45,C,14.8,Premium,1.87,27.68
2020-05-28 13:28:58,A,5.0,Regular,1.8,9.0
2020-05-28 15:50:11,A,30.1,Premium,1.87,56.29
2020-05-28 18:11:24,A,26.7,Super,2.04,54.47
2020-05-28 20:32:37,B,18.0,Premium,1.87,33.66
2020-05-28 22:53:50,A,28.0,Premium,1.87,52.36
2020-05-29 01:15:03,C,5.4,Regular,1.8,9.72
2020-05-29 03:36:16,A,33.3,Premium,1.87,62.27
2020-05-29 05:57:29,C,16.5,Regular,1.8,29.7
2020-05-29 08:18:42,B,15.4,Super,2.04,31.42
2020-05-29 10:39:55,C,13.7,Regular,1.8,24.66
2020-05-29 13:01:08,C,17.5,Premium,1.87,32.72
2020-05-29 15:22:21,A,21.9,Super,2.04,44.68
2020-05-29 17:43:34,A,22.6,Premium,1.87,42.26
2020-05-29 20:04:47,C,15.5,Regular,1.8,27.9
2020-05-29 22:26:00,A,24.2,Super,2.04,49.37
2020-05-30 00:47:13,B,26.5,Super,2.04,54.06
2020-05-30 03:08:26,B,17.8,Regular,1.8,32.04
2020-05-30 05:29:39,A,13.2,Regular,1.8,23.76
2020-05-30 07:50:52,B,34.5,Super,2.04,70.38
2020-05-30 10:12:05,A,27.7,Super,2.04,56.51
2020-05-30 12:33:18,C,20.4,Regular,1.8,36.72
2020-05-30 14:54:31,C,28.9,Premium,1.87,54.04
2020-05-30 17:15:44,B,5.0,Super,2.04,10.2
2020-05-30 19:36:57,A,15.8,Regular,1.8,28.44
2020-05-30 21:58:10,A,9.2,Premium,1.87,17.2
2020-05-31 00:19:23,B,56.2,Super,2.04,114.65
2020-05-31 02:40:36,C,26.8,Super,2.04,54.67
2020-05-31 05:01:49,B,25.3,Regular,1.8,45.54
2020-05-31 07:23:02,C,27.5,Premium,1.87,51.42
2020-05-31 09:44:15,A,34.3,Super,2.04,69.97
2020-05-31 12:05:28,C,30.8,Premium,1.87,57.6
2020-05-31 14:26:41,B,38.5,Premium,1.87,72.0
2020-05-31 16:47:54,A,19.1,Super,2.04,38.96
2020-05-31 19:09:07,B,19.8,Premium,1.87,37.03
2020-05-31 21:30:20,B,13.7,Super,2.04,27.95
2020-05-31 23:51:33,C,24.8,Premium,1.87,46.38
2020-06-01 02:12:46,B,25.5,Super,2.05,52.28
2020-06-01 04:33:59,C,16.4,Regular,1.81,29.68
2020-06-01 06:55:12,A,17.7,Super,2.05,36.28
2020-06-01 09:16:25,C,35.9,Super,2.05,73.59
2020-06-01 11:37:38,A,34.1,Super,2.05,69.9
2020-06-01 13:58:51,C,39.8,Premium,1.88,74.82
2020-06-01 16:20:04,B,35.1,Regular,1.81,63.53
2020-06-01 18:41:17,C,21.4,Premium,1.88,40.23
2020-06-01 21:02:30,C,20.5,Premium,1.88,38.54
2020-06-01 23:23:43,A,11.3,Super,2.05,23.16
2020-06-02 01:44:56,B,10.3,Premium,1.88,19.36
2020-06-02 04:06:09,C,26.1,Super,2.05,53.5
2020-06-02 06:27:22,B,14.8,Regular,1.81,26.79
2020-06-02 08:48:35,C,23.0,Premium,1.88,43.24
2020-06-02 11:09:48,C,32.4,Premium,1.88,60.91
2020-06-02 13:31:01,B,18.4,Premium,1.88,34.59
2020-06-02 15:52:14,C,41.7,Super,2.05,85.48
2020-06-02 18:13:27,B,14.0,Super,2.05,28.7
2020-06-02 20:34:40,C,31.1,Premium,1.88,58.47
2020-06-02 22:55:53,A,28.0,Premium,1.88,52.64
2020-06-03 01:17:06,B,44.2,Regular,1.81,80.0
2020-06-03 03:38:19,C,9.1,Regular,1.81,16.47
2020-06-03 05:59:32,C,44.8,Regular,1.81,81.09
2020-06-03 08:20:45,A,21.0,Regular,1.81,38.01
2020-06-03 10:41:58,B,37.1,Regular,1.81,67.15
2020-06-03 13:03:11,C,35.8,Super,2.05,73.39
2020-06-03 15:24:24,A,16.2,Regular,1.81,29.32
2020-06-03 17:45:37,C,29.4,Regular,1.81,53.21
2020-06-03 20:06:50,B,17.0,Premium,1.88,31.96
2020-06-03 22:28:03,C,35.3,Super,2.05,72.36
2020-06-04 00:49:16,C,12.9,Regular,1.81,23.35
2020-06-04 03:10:29,C,21.2,Regular,1.81,38.37
2020-06-04 05:31:42,C,24.0,Regular,1.81,43.44
2020-06-04 07:52:55,A,32.1,Premium,1.88,60.35
2020-06-04 10:14:08,A,45.9,Premium,1.88,86.29
2020-06-04 12:35:21,B,21.5,Premium,1.88,40.42
2020-06-04 14:56:34,A,36.3,Regular,1.81,65.7
2020-06-04 17:17:47,A,45.9,Premium,1.88,86.29
2020-06-04 19:39:00,B,30.1,Regular,1.81,54.48
2020-06-04 22:00:13,A,16.7,Super,2.05,34.23
2020-06-05 00:21:26,A,5.0,Regular,1.81,9.05
2020-06-05 02:42:39,B,53.8,Premium,1.88,101.14
2020-06-05 05:03:52,B,24.4,Super,2.05,50.02
2020-06-05 07:25:05,B,13.9,Regular,1.81,25.16
2020-06-05 09:46:18,C,6.7,Super,2.05,13.74
2020-06-05 12:07:31,C,10.4,Super,2.05,21.32
2020-06-05 14:28:44,B,40.5,Super,2.05,83.02
2020-06-05 16:49:57,B,42.4,Regular,1.81,76.74
2020-06-05 19:11:10,B,36.7,Premium,1.88,69.0
2020-06-05 21:32:23,C,22.1,Regular,1.81,40.0
2020-06-05 23:53:36,C,7.8,Premium,1.88,14.66
2020-06-06 02:14:49,A,14.7,Regular,1.81,26.61
2020-06-06 04:36:02,A,10.3,Regular,1.81,18.64
2020-06-06 06:57:15,B,35.6,Regular,1.81,64.44
2020-06-06 09:18:28,C,9.8,Premium,1.88,18.42
2020-06-06 11:39:41,C,13.4,Regular,1.81,24.25
2020-06-06 14:00:54,C,18.9,Super,2.05,38.74
2020-06-06 16:22:07,B,5.0,Regular,1.81,9.05
2020-06-06 18:43:20,A,23.7,Super,2.05,48.58
2020-06-06 21:04:33,B,26.2,Premium,1.88,49.26
2020-06-06 23:25:46,A,36.7,Premium,1.88,69.0
2020-06-07 01:46:59,A,13.6,Regular,1.81,24.62
2020-06-07 04:08:12,B,9.7,Regular,1.81,17.56
2020-06-07 06:29:25,A,18.8,Regular,1.81,34.03
2020-06-07 08:50:38,A,10.4,Super,2.05,21.32
2020-06-07 11:11:51,C,21.2,Premium,1.88,39.86
2020-06-07 13:33:04,A,5.0,Super,2.05,10.25
2020-06-07 15:54:17,B,19.3,Super,2.05,39.56
2020-06-07 18:15:30,B,14.8,Regular,1.81,26.79
2020-06-07 20:36:43,A,29.7,Regular,1.81,53.76
2020-06-07 22:57:56,C,12.4,Super,2.05,25.42
2020-06-08 01:19:09,C,5.0,Super,2.05,10.25
2020-06-08 03:40:22,A,20.8,Regular,1.81,37.65
2020-06-08 06:01:35,A,26.8,Regular,1.81,48.51
2020-06-08 08:22:48,B,24.0,Super,2.05,49.2
2020-06-08 10:44:01,A,16.1,Regular,1.81,29.14
2020-06-08 13:05:14,C,13.8,Regular,1.81,24.98
2020-06-08 15:26:27,A,24.4,Super,2.05,50.02
2020-06-08 17:47:40,B,15.4,Super,2.05,31.57
2020-06-08 20:08:53,B,23.1,Premium,1.88,43.43
2020-06-08 22:30:06,B,38.1,Super,2.05,78.1
2020-06-09 00:51:19,B,9.7,Regular,1.81,17.56
2020-06-09 03:12:32,B,27.2,Super,2.05,55.76
2020-06-09 05:33:45,A,5.0,Super,2.05,10.25
2020-06-09 07:54:58,A,25.8,Super,2.05,52.89
2020-06-09 10:16:11,A,11.8,Premium,1.88,22.18
2020-06-09 12:37:24,A,34.9,Premium,1.88,65.61
2020-06-09 14:58:37,B,7.2,Regular,1.81,13.03
2020-06-09 17:19:50,C,25.4,Premium,1.88,47.75
2020-06-09 19:41:03,A,37.2,Super,2.05,76.26
2020-06-09 22:02:16,C,10.1,Premium,1.88,18.99
2020-06-10 00:23:29,A,13.2,Super,2.05,27.06
2020-06-10 02:44:42,A,12.2,Premium,1.88,22.94
2020-06-10 05:05:55,C,15.7,Premium,1.88,29.52
2020-06-10 07:27:08,B,34.9,Premium,1.88,65.61
2020-06-10 09:48:21,A,16.5,Super,2.05,33.82
2020-06-10 12:09:34,A,10.2,Premium,1.88,19.18
2020-06-10 14:30:47,A,5.0,Super,2.05,10.25
2020-06-10 16:52:00,C,37.4,Super,2.05,76.67
2020-06-10 19:13:13,B,51.0,Regular,1.81,92.31
2020-06-10 21:34:26,C,26.6,Premium,1.88,50.01
2020-06-10 23:55:39,C,12.4,Regular,1.81,22.44
2020-06-11 02:16:52,B,38.1,Regular,1.81,68.96
2020-06-11 04:38:05,C,30.7,Super,2.05,62.93
2020-06-11 06:59:18,B,24.3,Premium,1.88,45.68
2020-06-11 09:20:31,A,23.6,Super,2.05,48.38
2020-06-11 11:41:44,B,44.8,Super,2.05,91.84
2020-06-11 14:02:57,A,5.0,Premium,1.88,9.4
2020-06-11 16:24:10,C,31.2,Super,2.05,63.96
2020-06-11 18:45:23,C,17.6,Premium,1.88,33.09
2020-06-11 21:06:36,A,10.3,Premium,1.88,19.36
2020-06-11 23:27:49,C,10.1,Super,2.05,20.7
2020-06-12 01:49:02,B,15.8,Super,2.05,32.39
2020-06-12 04:10:15,A,9.1,Regular,1.81,16.47
2020-06-12 06:31:28,C,39.2,Super,2.05,80.36
2020-06-12 08:52:41,A,28.8,Premium,1.88,54.14
2020-06-12 11:13:54,B,42.4,Regular,1.81,76.74
2020-06-12 13:35:07,B,35.5,Premium,1.88,66.74
2020-06-12 15:56:20,C,21.4,Regular,1.81,38.73
2020-06-12 18:17:33,B,28.7,Super,2.05,58.83
2020-06-12 20:38:46,A,18.5,Super,2.05,37.92
2020-06-12 22:59:59,B,23.3,Super,2.05,47.76
2020-06-13 01:21:12,A,6.8,Premium,1.88,12.78
2020-06-13 03:42:25,A,35.6,Regular,1.81,64.44
2020-06-13 06:03:38,B,5.0,Premium,1.88,9.4
2020-06-13 08:24:51,C,9.8,Regular,1.81,17.74
2020-06-13 10:46:04,B,55.6,Super,2.05,113.98
2020-06-13 13:07:17,A,24.7,Premium,1.88,46.44
2020-06-13 15:28:30,A,25.2,Super,2.05,51.66
2020-06-13 17:49:43,B,36.6,Premium,1.88,68.81
2020-06-13 20:10:56,C,5.0,Super,2.05,10.25
2020-06-13 22:32:09,C,6.3,Premium,1.88,11.84
2020-06-14 00:53:22,A,18.0,Premium,1.88,33.84
2020-06-14 03:14:35,A,12.7,Regular,1.81,22.99
2020-06-14 05:35:48,C,20.1,Super,2.05,41.2
2020-06-14 07:57:01,B,34.5,Regular,1.81,62.44
2020-06-14 10:18:14,A,39.2,Regular,1.81,70.95
2020-06-14 12:39:27,A,32.5,Super,2.05,66.62
2020-06-14 15:00:40,C,10.5,Premium,1.88,19.74
2020-06-14 17:21:53,B,22.6,Regular,1.81,40.91
2020-06-14 19:43:06,C,14.0,Super,2.05,28.7
2020-06-14 22:04:19,B,13.6,Premium,1.88,25.57
2020-06-15 00:25:32,B,10.5,Regular,1.81,19.0
2020-06-15 02:46:45,B,50.7,Regular,1.81,91.77
2020-06-15 05:07:58,A,23.2,Regular,1.81,41.99
2020-06-15 07:29:11,C,18.5,Premium,1.88,34.78
2020-06-15 09:50:24,C,25.8,Regular,1.81,46.7
2020-06-15 12:11:37,B,35.1,Premium,1.88,65.99
2020-06-15 14:32:50,A,36.0,Regular,1.81,65.16
2020-06-15 16:54:03,A,14.6,Super,2.05,29.93
2020-06-15 19:15:16,C,24.9,Regular,1.81,45.07
2020-06-15 21:36:29,A,12.6,Super,2.05,25.83
2020-06-15 23:57:42,A,20.9,Super,2.05,42.84
2020-06-16 02:18:55,B,28.6,Super,2.05,58.63
2020-06-16 04:40:08,A,24.8,Premium,1.88,46.62
2020-06-16 07:01:21,B,29.2,Super,2.05,59.86
2020-06-16 09:22:34,C,29.1,Regular,1.81,52.67
2020-06-16 11:43:47,A,16.2,Premium,1.88,30.46
2020-06-16 14:05:00,C,22.7,Super,2.05,46.54
2020-06-16 16:26:13,C,12.9,Premium,1.88,24.25
2020-06-16 18:47:26,A,56.8,Premium,1.88,106.78
2020-06-16 21:08:39,A,12.6,Premium,1.88,23.69
2020-06-16 23:29:52,C,13.5,Regular,1.81,24.44
2020-06-17 01:51:05,A,33.3,Super,2.05,68.26
2020-06-17 04:12:18,B,21.8,Premium,1.88,40.98
2020-06-17 06:33:31,B,39.9,Premium,1.88,75.01
2020-06-17 08:54:44,A,24.8,Premium,1.88,46.62
2020-06-17 11:15:57,C,16.6,Super,2.05,34.03
2020-06-17 13:37:10,A,14.4,Premium,1.88,27.07
2020-06-17 15:58:23,A,14.0,Premium,1.88,26.32
2020-06-17 18:19:36,C,16.7,Regular,1.81,30.23
2020-06-17 20:40:49,C,19.0,Super,2.05,38.95
2020-06-17 23:02:02,B,16.2,Regular,1.81,29.32
2020-06-18 01:23:15,C,19.6,Super,2.05,40.18
2020-06-18 03:44:28,B,12.6,Super,2.05,25.83
2020-06-18 06:05:41,C,28.7,Super,2.05,58.83
2020-06-18 08:26:54,A,34.1,Regular,1.81,61.72
2020-06-18 10:48:07,B,18.0,Regular,1.81,32.58
2020-06-18 13:09:20,B,17.2,Regular,1.81,31.13
2020-06-18 15:30:33,B,30.2,Regular,1.81,54.66
2020-06-18 17:51:46,A,37.8,Premium,1.88,71.06
2020-06-18 20:12:59,A,40.3,Premium,1.88,75.76
2020-06-18 22:34:12,A,6.9,Premium,1.88,12.97
2020-06-19 00:55:25,A,34.8,Super,2.05,71.34
2020-06-19 03:16:38,A,22.4,Premium,1.88,42.11
2020-06-19 05:37:51,B,27.2,Super,2.05,55.76
2020-06-19 07:59:04,A,28.9,Regular,1.81,52.31
2020-06-19 10:20:17,B,21.1,Super,2.05,43.26
2020-06-19 12:41:30,A,35.8,Super,2.05,73.39
2020-06-19 15:02:43,C,35.6,Premium,1.88,66.93
2020-06-19 17:23:56,B,48.0,Regular,1.81,86.88
2020-06-19 19:45:09,C,5.0,Regular,1.81,9.05
2020-06-19 22:06:22,B,24.5,Premium,1.88,46.06
2020-06-20 00:27:35,C,5.0,Regular,1.81,9.05
2020-06-20 02:48:48,A,14.2,Regular,1.81,25.7
2020-06-20 05:10:01,A,5.0,Regular,1.81,9.05
2020-06-20 07:31:14,A,28.3,Premium,1.88,53.2
2020-06-20 09:52:27,B,30.8,Regular,1.81,55.75
2020-06-20 12:13:40,C,16.3,Super,2.05,33.42
2020-06-20 14:34:53,A,14.0,Super,2.05,28.7
2020-06-20 16:56:06,C,24.0,Regular,1.81,43.44
2020-06-20 19:17:19,C,10.3,Premium,1.88,19.36
2020-06-20 21:38:32,A,10.6,Premium,1.88,19.93
2020-06-20 23:59:45,A,9.2,Premium,1.88,17.3
2020-06-21 02:20:58,C,18.7,Regular,1.81,33.85
2020-06-21 04:42:11,A,16.4,Regular,1.81,29.68
2020-06-21 07:03:24,A,18.7,Super,2.05,38.33
2020-06-21 09:24:37,A,29.1,Premium,1.88,54.71
2020-06-21 11:45:50,B,41.0,Super,2.05,84.05
2020-06-21 14:07:03,C,35.9,Super,2.05,73.59
2020-06-21 16:28:16,C,21.4,Premium,1.88,40.23
2020-06-21 18:49:29,B,32.6,Regular,1.81,59.01
2020-06-21 21:10:42,C,22.8,Regular,1.81,41.27
2020-06-21 23:31:55,A,5.0,Super,2.05,10.25
2020-06-22 01:53:08,C,16.9,Super,2.05,34.64
2020-06-22 04:14:21,A,18.8,Super,2.05,38.54
2020-06-22 06:35:34,B,20.7,Super,2.05,42.43
2020-06-22 08:56:47,A,22.6,Premium,1.88,42.49
2020-06-22 11:18:00,C,18.5,Super,2.05,37.92
2020-06-22 13:39:13,C,10.5,Super,2.05,21.52
2020-06-22 16:00:26,C,19.2,Regular,1.81,34.75
2020-06-22 18:21:39,B,18.8,Regular,1.81,34.03
2020-06-22 20:42:52,B,5.0,Regular,1.81,9.05
2020-06-22 23:04:05,C,6.2,Premium,1.88,11.66
2020-06-23 01:25:18,A,24.1,Premium,1.88,45.31
2020-06-23 03:46:31,B,42.8,Regular,1.81,77.47
2020-06-23 06:07:44,C,5.0,Regular,1.81,9.05
2020-06-23 08:28:57,C,11.7,Super,2.05,23.98
2020-06-23 10:50:10,B,33.7,Super,2.05,69.08
2020-06-23 13:11:23,B,39.9,Premium,1.88,75.01
2020-06-23 15:32:36,B,21.9,Premium,1.88,41.17
2020-06-23 17:53:49,A,15.2,Super,2.05,31.16
2020-06-23 20:15:02,A,37.2,Regular,1.81,67.33
2020-06-23 22:36:15,C,29.1,Super,2.05,59.66
2020-06-24 00:57:28,B,39.6,Premium,1.88,74.45
2020-06-24 03:18:41,A,17.7,Premium,1.88,33.28
2020-06-24 05:39:54,B,43.1,Super,2.05,88.35
2020-06-24 08:01:07,C,5.0,Super,2.05,10.25
2020-06-24 10:22:20,A,36.2,Super,2.05,74.21
2020-06-24 12:43:33,A,22.3,Premium,1.88,41.92
2020-06-24 15:04:46,A,24.6,Regular,1.81,44.53
2020-06-24 17:25:59,C,10.9,Super,2.05,22.34
2020-06-24 19:47:12,B,5.0,Premium,1.88,9.4
2020-06-24 22:08:25,A,24.4,Premium,1.88,45.87
2020-06-25 00:29:38,C,26.5,Premium,1.88,49.82
2020-06-25 02:50:51,B,37.4,Super,2.05,76.67
2020-06-25 05:12:04,C,26.9,Super,2.05,55.14
2020-06-25 07:33:17,B,32.8,Regular,1.81,59.37
2020-06-25 09:54:30,C,11.2,Premium,1.88,21.06
2020-06-25 12:15:43,B,38.4,Super,2.05,78.72
2020-06-25 14:36:56,A,11.1,Premium,1.88,20.87
2020-06-25 16:58:09,B,43.1,Premium,1.88,81.03
2020-06-25 19:19:22,C,20.0,Regular,1.81,36.2
2020-06-25 21:40:35,C,20.3,Super,2.05,41.61
2020-06-26 00:01:48,B,39.8,Super,2.05,81.59
2020-06-26 02:23:01,A,34.6,Premium,1.88,65.05
2020-06-26 04:44:14,A,32.0,Premium,1.88,60.16
2020-06-26 07:05:27,B,16.4,Regular,1.81,29.68
2020-06-26 09:26:40,B,38.3,Regular,1.81,69.32
2020-06-26 11:47:53,C,12.4,Regular,1.81,22.44
2020-06-26 14:09:06,A,32.2,Regular,1.81,58.28
2020-06-26 16:30:19,B,7.9,Regular,1.81,14.3
2020-06-26 18:51:32,A,22.1,Regular,1.81,40.0
2020-06-26 21:12:45,B,16.4,Premium,1.88,30.83
2020-06-26 23:33:58,B,39.8,Regular,1.81,72.04
2020-06-27 01:55:11,A,36.0,Premium,1.88,67.68
2020-06-27 04:16:24,B,30.5,Premium,1.88,57.34
2020-06-27 06:37:37,B,30.1,Super,2.05,61.7
2020-06-27 08:58:50,C,28.1,Premium,1.88,52.83
2020-06-27 11:20:03,B,43.2,Premium,1.88,81.22
2020-06-27 13:41:16,B,28.3,Regular,1.81,51.22
2020-06-27 16:02:29,B,20.8,Premium,1.88,39.1
2020-06-27 18:23:42,C,27.5,Regular,1.81,49.78
2020-06-27 20:44:55,A,5.0,Regular,1.81,9.05
2020-06-27 23:06:08,C,30.2,Regular,1.81,54.66
2020-06-28 01:27:21,C,13.4,Super,2.05,27.47
2020-06-28 03:48:34,A,20.3,Regular,1.81,36.74
2020-06-28 06:09:47,C,30.4,Premium,1.88,57.15
2020-06-28 08:31:00,A,18.2,Regular,1.81,32.94
2020-06-28 10:52:13,C,27.5,Regular,1.81,49.78
2020-06-28 13:13:26,A,36.3,Regular,1.81,65.7
2020-06-28 15:34:39,B,29.2,Super,2.05,59.86
2020-06-28 17:55:52,C,24.0,Premium,1.88,45.12
2020-06-28 20:17:05,C,19.5,Super,2.05,39.97
